id,value
2803,28020
2802,28010
2801,28000
2800,27990
2799,27980
2798,27970
2797,27960
2796,27950
2795,27940
2794,27930
2793,27920
2792,27910
2791,27900
2790,27890
2789,27880
2788,27870
2787,27860
2786,27850
2785,27840
2784,27830
2783,27820
2782,27810
2781,27800
2780,27790
2779,27780
2778,27770
2777,27760
2776,27750
2775,27740
2774,27730
2773,27720
2772,27710
2771,27700
2770,27690
2769,27680
2768,27670
2767,27660
2766,27650
2765,27640
2764,27630
2763,27620
2762,27610
2761,27600
2760,27590
2759,27580
2758,27570
2757,27560
2756,27550
2755,27540
2754,27530
2753,27520
2752,27510
2751,27500
2750,27490
2749,27480
2748,27470
2747,27460
2746,27450
2745,27440
2744,27430
2743,27420
2742,27410
2741,27400
2740,27390
2739,27380
2738,27370
2737,27360
2736,27350
2735,27340
2734,27330
2733,27320
2732,27310
2731,27300
2730,27290
2729,27280
2728,27270
2727,27260
2726,27250
2725,27240
2724,27230
2723,27220
2722,27210
2721,27200
2720,27190
2719,27180
2718,27170
2717,27160
2716,27150
2715,27140
2714,27130
2713,27120
2712,27110
2711,27100
2710,27090
2709,27080
2708,27070
2707,27060
2706,27050
2705,27040
2704,27030
2703,27020
2702,27010
2701,27000
2700,26990
2699,26980
2698,26970
2697,26960
2696,26950
2695,26940
2694,26930
2693,26920
2692,26910
2691,26900
2690,26890
2689,26880
2688,26870
2687,26860
2686,26850
2685,26840
2684,26830
2683,26820
2682,26810
2681,26800
2680,26790
2679,26780
2678,26770
2677,26760
2676,26750
2675,26740
2674,26730
2673,26720
2672,26710
2671,26700
2670,26690
2669,26680
2668,26670
2667,26660
2666,26650
2665,26640
2664,26630
2663,26620
2662,26610
2661,26600
2660,26590
2659,26580
2658,26570
2657,26560
2656,26550
2655,26540
2654,26530
2653,26520
2652,26510
2651,26500
2650,26490
2649,26480
2648,26470
2647,26460
2646,26450
2645,26440
2644,26430
2643,26420
2642,26410
2641,26400
2640,26390
2639,26380
2638,26370
2637,26360
2636,26350
2635,26340
2634,26330
2633,26320
2632,26310
2631,26300
2630,26290
2629,26280
2628,26270
2627,26260
2626,26250
2625,26240
2624,26230
2623,26220
2622,26210
2621,26200
2620,26190
2619,26180
2618,26170
2617,26160
2616,26150
2615,26140
2614,26130
2613,26120
2612,26110
2611,26100
2610,26090
2609,26080
2608,26070
2607,26060
2606,26050
2605,26040
2604,26030
2603,26020
2602,26010
2601,26000
2600,25990
2599,25980
2598,25970
2597,25960
2596,25950
2595,25940
2594,25930
2593,25920
2592,25910
2591,25900
2590,25890
2589,25880
2588,25870
2587,25860
2586,25850
2585,25840
2584,25830
2583,25820
2582,25810
2581,25800
2580,25790
2579,25780
2578,25770
2577,25760
2576,25750
2575,25740
2574,25730
2573,25720
2572,25710
2571,25700
2570,25690
2569,25680
2568,25670
2567,25660
2566,25650
2565,25640
2564,25630
2563,25620
2562,25610
2561,25600
2560,25590
2559,25580
2558,25570
2557,25560
2556,25550
2555,25540
2554,25530
2553,25520
2552,25510
2551,25500
2550,25490
2549,25480
2548,25470
2547,25460
2546,25450
2545,25440
2544,25430
2543,25420
2542,25410
2541,25400
2540,25390
2539,25380
2538,25370
2537,25360
2536,25350
2535,25340
2534,25330
2533,25320
2532,25310
2531,25300
2530,25290
2529,25280
2528,25270
2527,25260
2526,25250
2525,25240
2524,25230
2523,25220
2522,25210
2521,25200
2520,25190
2519,25180
2518,25170
2517,25160
2516,25150
2515,25140
2514,25130
2513,25120
2512,25110
2511,25100
2510,25090
2509,25080
2508,25070
2507,25060
2506,25050
2505,25040
2504,25030
2503,25020
2502,25010
2501,25000
2500,24990
2499,24980
2498,24970
2497,24960
2496,24950
2495,24940
2494,24930
2493,24920
2492,24910
2491,24900
2490,24890
2489,24880
2488,24870
2487,24860
2486,24850
2485,24840
2484,24830
2483,24820
2482,24810
2481,24800
2480,24790
2479,24780
2478,24770
2477,24760
2476,24750
2475,24740
2474,24730
2473,24720
2472,24710
2471,24700
2470,24690
2469,24680
2468,24670
2467,24660
2466,24650
2465,24640
2464,24630
2463,24620
2462,24610
2461,24600
2460,24590
2459,24580
2458,24570
2457,24560
2456,24550
2455,24540
2454,24530
2453,24520
2452,24510
2451,24500
2450,24490
2449,24480
2448,24470
2447,24460
2446,24450
2445,24440
2444,24430
2443,24420
2442,24410
2441,24400
2440,24390
2439,24380
2438,24370
2437,24360
2436,24350
2435,24340
2434,24330
2433,24320
2432,24310
2431,24300
2430,24290
2429,24280
2428,24270
2427,24260
2426,24250
2425,24240
2424,24230
2423,24220
2422,24210
2421,24200
2420,24190
2419,24180
2418,24170
2417,24160
2416,24150
2415,24140
2414,24130
2413,24120
2412,24110
2411,24100
2410,24090
2409,24080
2408,24070
2407,24060
2406,24050
2405,24040
2404,24030
2403,24020
2402,24010
2401,24000
2400,23990
2399,23980
2398,23970
2397,23960
2396,23950
2395,23940
2394,23930
2393,23920
2392,23910
2391,23900
2390,23890
2389,23880
2388,23870
2387,23860
2386,23850
2385,23840
2384,23830
2383,23820
2382,23810
2381,23800
2380,23790
2379,23780
2378,23770
2377,23760
2376,23750
2375,23740
2374,23730
2373,23720
2372,23710
2371,23700
2370,23690
2369,23680
2368,23670
2367,23660
2366,23650
2365,23640
2364,23630
2363,23620
2362,23610
2361,23600
2360,23590
2359,23580
2358,23570
2357,23560
2356,23550
2355,23540
2354,23530
2353,23520
2352,23510
2351,23500
2350,23490
2349,23480
2348,23470
2347,23460
2346,23450
2345,23440
2344,23430
2343,23420
2342,23410
2341,23400
2340,23390
2339,23380
2338,23370
2337,23360
2336,23350
2335,23340
2334,23330
2333,23320
2332,23310
2331,23300
2330,23290
2329,23280
2328,23270
2327,23260
2326,23250
2325,23240
2324,23230
2323,23220
2322,23210
2321,23200
2320,23190
2319,23180
2318,23170
2317,23160
2316,23150
2315,23140
2314,23130
2313,23120
2312,23110
2311,23100
2310,23090
2309,23080
2308,23070
2307,23060
2306,23050
2305,23040
2304,23030
2303,23020
2302,23010
2301,23000
2300,22990
2299,22980
2298,22970
2297,22960
2296,22950
2295,22940
2294,22930
2293,22920
2292,22910
2291,22900
2290,22890
2289,22880
2288,22870
2287,22860
2286,22850
2285,22840
2284,22830
2283,22820
2282,22810
2281,22800
2280,22790
2279,22780
2278,22770
2277,22760
2276,22750
2275,22740
2274,22730
2273,22720
2272,22710
2271,22700
2270,22690
2269,22680
2268,22670
2267,22660
2266,22650
2265,22640
2264,22630
2263,22620
2262,22610
2261,22600
2260,22590
2259,22580
2258,22570
2257,22560
2256,22550
2255,22540
2254,22530
2253,22520
2252,22510
2251,22500
2250,22490
2249,22480
2248,22470
2247,22460
2246,22450
2245,22440
2244,22430
2243,22420
2242,22410
2241,22400
2240,22390
2239,22380
2238,22370
2237,22360
2236,22350
2235,22340
2234,22330
2233,22320
2232,22310
2231,22300
2230,22290
2229,22280
2228,22270
2227,22260
2226,22250
2225,22240
2224,22230
2223,22220
2222,22210
2221,22200
2220,22190
2219,22180
2218,22170
2217,22160
2216,22150
2215,22140
2214,22130
2213,22120
2212,22110
2211,22100
2210,22090
2209,22080
2208,22070
2207,22060
2206,22050
2205,22040
2204,22030
2203,22020
2202,22010
2201,22000
2200,21990
2199,21980
2198,21970
2197,21960
2196,21950
2195,21940
2194,21930
2193,21920
2192,21910
2191,21900
2190,21890
2189,21880
2188,21870
2187,21860
2186,21850
2185,21840
2184,21830
2183,21820
2182,21810
2181,21800
2180,21790
2179,21780
2178,21770
2177,21760
2176,21750
2175,21740
2174,21730
2173,21720
2172,21710
2171,21700
2170,21690
2169,21680
2168,21670
2167,21660
2166,21650
2165,21640
2164,21630
2163,21620
2162,21610
2161,21600
2160,21590
2159,21580
2158,21570
2157,21560
2156,21550
2155,21540
2154,21530
2153,21520
2152,21510
2151,21500
2150,21490
2149,21480
2148,21470
2147,21460
2146,21450
2145,21440
2144,21430
2143,21420
2142,21410
2141,21400
2140,21390
2139,21380
2138,21370
2137,21360
2136,21350
2135,21340
2134,21330
2133,21320
2132,21310
2131,21300
2130,21290
2129,21280
2128,21270
2127,21260
2126,21250
2125,21240
2124,21230
2123,21220
2122,21210
2121,21200
2120,21190
2119,21180
2118,21170
2117,21160
2116,21150
2115,21140
2114,21130
2113,21120
2112,21110
2111,21100
2110,21090
2109,21080
2108,21070
2107,21060
2106,21050
2105,21040
2104,21030
2103,21020
2102,21010
2101,21000
2100,20990
2099,20980
2098,20970
2097,20960
2096,20950
2095,20940
2094,20930
2093,20920
2092,20910
2091,20900
2090,20890
2089,20880
2088,20870
2087,20860
2086,20850
2085,20840
2084,20830
2083,20820
2082,20810
2081,20800
2080,20790
2079,20780
2078,20770
2077,20760
2076,20750
2075,20740
2074,20730
2073,20720
2072,20710
2071,20700
2070,20690
2069,20680
2068,20670
2067,20660
2066,20650
2065,20640
2064,20630
2063,20620
2062,20610
2061,20600
2060,20590
2059,20580
2058,20570
2057,20560
2056,20550
2055,20540
2054,20530
2053,20520
2052,20510
2051,20500
2050,20490
2049,20480
2048,20470
2047,20460
2046,20450
2045,20440
2044,20430
2043,20420
2042,20410
2041,20400
2040,20390
2039,20380
2038,20370
2037,20360
2036,20350
2035,20340
2034,20330
2033,20320
2032,20310
2031,20300
2030,20290
2029,20280
2028,20270
2027,20260
2026,20250
2025,20240
2024,20230
2023,20220
2022,20210
2021,20200
2020,20190
2019,20180
2018,20170
2017,20160
2016,20150
2015,20140
2014,20130
2013,20120
2012,20110
2011,20100
2010,20090
2009,20080
2008,20070
2007,20060
2006,20050
2005,20040
2004,20030
2003,20020
2002,20010
2001,20000
2000,19990
1999,19980
1998,19970
1997,19960
1996,19950
1995,19940
1994,19930
1993,19920
1992,19910
1991,19900
1990,19890
1989,19880
1988,19870
1987,19860
1986,19850
1985,19840
1984,19830
1983,19820
1982,19810
1981,19800
1980,19790
1979,19780
1978,19770
1977,19760
1976,19750
1975,19740
1974,19730
1973,19720
1972,19710
1971,19700
1970,19690
1969,19680
1968,19670
1967,19660
1966,19650
1965,19640
1964,19630
1963,19620
1962,19610
1961,19600
1960,19590
1959,19580
1958,19570
1957,19560
1956,19550
1955,19540
1954,19530
1953,19520
1952,19510
1951,19500
1950,19490
1949,19480
1948,19470
1947,19460
1946,19450
1945,19440
1944,19430
1943,19420
1942,19410
1941,19400
1940,19390
1939,19380
1938,19370
1937,19360
1936,19350
1935,19340
1934,19330
1933,19320
1932,19310
1931,19300
1930,19290
1929,19280
1928,19270
1927,19260
1926,19250
1925,19240
1924,19230
1923,19220
1922,19210
1921,19200
1920,19190
1919,19180
1918,19170
1917,19160
1916,19150
1915,19140
1914,19130
1913,19120
1912,19110
1911,19100
1910,19090
1909,19080
1908,19070
1907,19060
1906,19050
1905,19040
1904,19030
1903,19020
1902,19010
1901,19000
1900,18990
1899,18980
1898,18970
1897,18960
1896,18950
1895,18940
1894,18930
1893,18920
1892,18910
1891,18900
1890,18890
1889,18880
1888,18870
1887,18860
1886,18850
1885,18840
1884,18830
1883,18820
1882,18810
1881,18800
1880,18790
1879,18780
1878,18770
1877,18760
1876,18750
1875,18740
1874,18730
1873,18720
1872,18710
1871,18700
1870,18690
1869,18680
1868,18670
1867,18660
1866,18650
1865,18640
1864,18630
1863,18620
1862,18610
1861,18600
1860,18590
1859,18580
1858,18570
1857,18560
1856,18550
1855,18540
1854,18530
1853,18520
1852,18510
1851,18500
1850,18490
1849,18480
1848,18470
1847,18460
1846,18450
1845,18440
1844,18430
1843,18420
1842,18410
1841,18400
1840,18390
1839,18380
1838,18370
1837,18360
1836,18350
1835,18340
1834,18330
1833,18320
1832,18310
1831,18300
1830,18290
1829,18280
1828,18270
1827,18260
1826,18250
1825,18240
1824,18230
1823,18220
1822,18210
1821,18200
1820,18190
1819,18180
1818,18170
1817,18160
1816,18150
1815,18140
1814,18130
1813,18120
1812,18110
1811,18100
1810,18090
1809,18080
1808,18070
1807,18060
1806,18050
1805,18040
1804,18030
1803,18020
1802,18010
1801,18000
1800,17990
1799,17980
1798,17970
1797,17960
1796,17950
1795,17940
1794,17930
1793,17920
1792,17910
1791,17900
1790,17890
1789,17880
1788,17870
1787,17860
1786,17850
1785,17840
1784,17830
1783,17820
1782,17810
1781,17800
1780,17790
1779,17780
1778,17770
1777,17760
1776,17750
1775,17740
1774,17730
1773,17720
1772,17710
1771,17700
1770,17690
1769,17680
1768,17670
1767,17660
1766,17650
1765,17640
1764,17630
1763,17620
1762,17610
1761,17600
1760,17590
1759,17580
1758,17570
1757,17560
1756,17550
1755,17540
1754,17530
1753,17520
1752,17510
1751,17500
1750,17490
1749,17480
1748,17470
1747,17460
1746,17450
1745,17440
1744,17430
1743,17420
1742,17410
1741,17400
1740,17390
1739,17380
1738,17370
1737,17360
1736,17350
1735,17340
1734,17330
1733,17320
1732,17310
1731,17300
1730,17290
1729,17280
1728,17270
1727,17260
1726,17250
1725,17240
1724,17230
1723,17220
1722,17210
1721,17200
1720,17190
1719,17180
1718,17170
1717,17160
1716,17150
1715,17140
1714,17130
1713,17120
1712,17110
1711,17100
1710,17090
1709,17080
1708,17070
1707,17060
1706,17050
1705,17040
1704,17030
1703,17020
1702,17010
1701,17000
1700,16990
1699,16980
1698,16970
1697,16960
1696,16950
1695,16940
1694,16930
1693,16920
1692,16910
1691,16900
1690,16890
1689,16880
1688,16870
1687,16860
1686,16850
1685,16840
1684,16830
1683,16820
1682,16810
1681,16800
1680,16790
1679,16780
1678,16770
1677,16760
1676,16750
1675,16740
1674,16730
1673,16720
1672,16710
1671,16700
1670,16690
1669,16680
1668,16670
1667,16660
1666,16650
1665,16640
1664,16630
1663,16620
1662,16610
1661,16600
1660,16590
1659,16580
1658,16570
1657,16560
1656,16550
1655,16540
1654,16530
1653,16520
1652,16510
1651,16500
1650,16490
1649,16480
1648,16470
1647,16460
1646,16450
1645,16440
1644,16430
1643,16420
1642,16410
1641,16400
1640,16390
1639,16380
1638,16370
1637,16360
1636,16350
1635,16340
1634,16330
1633,16320
1632,16310
1631,16300
1630,16290
1629,16280
1628,16270
1627,16260
1626,16250
1625,16240
1624,16230
1623,16220
1622,16210
1621,16200
1620,16190
1619,16180
1618,16170
1617,16160
1616,16150
1615,16140
1614,16130
1613,16120
1612,16110
1611,16100
1610,16090
1609,16080
1608,16070
1607,16060
1606,16050
1605,16040
1604,16030
1603,16020
1602,16010
1601,16000
1600,15990
1599,15980
1598,15970
1597,15960
1596,15950
1595,15940
1594,15930
1593,15920
1592,15910
1591,15900
1590,15890
1589,15880
1588,15870
1587,15860
1586,15850
1585,15840
1584,15830
1583,15820
1582,15810
1581,15800
1580,15790
1579,15780
1578,15770
1577,15760
1576,15750
1575,15740
1574,15730
1573,15720
1572,15710
1571,15700
1570,15690
1569,15680
1568,15670
1567,15660
1566,15650
1565,15640
1564,15630
1563,15620
1562,15610
1561,15600
1560,15590
1559,15580
1558,15570
1557,15560
1556,15550
1555,15540
1554,15530
1553,15520
1552,15510
1551,15500
1550,15490
1549,15480
1548,15470
1547,15460
1546,15450
1545,15440
1544,15430
1543,15420
1542,15410
1541,15400
1540,15390
1539,15380
1538,15370
1537,15360
1536,15350
1535,15340
1534,15330
1533,15320
1532,15310
1531,15300
1530,15290
1529,15280
1528,15270
1527,15260
1526,15250
1525,15240
1524,15230
1523,15220
1522,15210
1521,15200
1520,15190
1519,15180
1518,15170
1517,15160
1516,15150
1515,15140
1514,15130
1513,15120
1512,15110
1511,15100
1510,15090
1509,15080
1508,15070
1507,15060
1506,15050
1505,15040
1504,15030
1503,15020
1502,15010
1501,15000
1500,14990
1499,14980
1498,14970
1497,14960
1496,14950
1495,14940
1494,14930
1493,14920
1492,14910
1491,14900
1490,14890
1489,14880
1488,14870
1487,14860
1486,14850
1485,14840
1484,14830
1483,14820
1482,14810
1481,14800
1480,14790
1479,14780
1478,14770
1477,14760
1476,14750
1475,14740
1474,14730
1473,14720
1472,14710
1471,14700
1470,14690
1469,14680
1468,14670
1467,14660
1466,14650
1465,14640
1464,14630
1463,14620
1462,14610
1461,14600
1460,14590
1459,14580
1458,14570
1457,14560
1456,14550
1455,14540
1454,14530
1453,14520
1452,14510
1451,14500
1450,14490
1449,14480
1448,14470
1447,14460
1446,14450
1445,14440
1444,14430
1443,14420
1442,14410
1441,14400
1440,14390
1439,14380
1438,14370
1437,14360
1436,14350
1435,14340
1434,14330
1433,14320
1432,14310
1431,14300
1430,14290
1429,14280
1428,14270
1427,14260
1426,14250
1425,14240
1424,14230
1423,14220
1422,14210
1421,14200
1420,14190
1419,14180
1418,14170
1417,14160
1416,14150
1415,14140
1414,14130
1413,14120
1412,14110
1411,14100
1410,14090
1409,14080
1408,14070
1407,14060
1406,14050
1405,14040
1404,14030
1403,14020
1402,14010
1401,14000
1400,13990
1399,13980
1398,13970
1397,13960
1396,13950
1395,13940
1394,13930
1393,13920
1392,13910
1391,13900
1390,13890
1389,13880
1388,13870
1387,13860
1386,13850
1385,13840
1384,13830
1383,13820
1382,13810
1381,13800
1380,13790
1379,13780
1378,13770
1377,13760
1376,13750
1375,13740
1374,13730
1373,13720
1372,13710
1371,13700
1370,13690
1369,13680
1368,13670
1367,13660
1366,13650
1365,13640
1364,13630
1363,13620
1362,13610
1361,13600
1360,13590
1359,13580
1358,13570
1357,13560
1356,13550
1355,13540
1354,13530
1353,13520
1352,13510
1351,13500
1350,13490
1349,13480
1348,13470
1347,13460
1346,13450
1345,13440
1344,13430
1343,13420
1342,13410
1341,13400
1340,13390
1339,13380
1338,13370
1337,13360
1336,13350
1335,13340
1334,13330
1333,13320
1332,13310
1331,13300
1330,13290
1329,13280
1328,13270
1327,13260
1326,13250
1325,13240
1324,13230
1323,13220
1322,13210
1321,13200
1320,13190
1319,13180
1318,13170
1317,13160
1316,13150
1315,13140
1314,13130
1313,13120
1312,13110
1311,13100
1310,13090
1309,13080
1308,13070
1307,13060
1306,13050
1305,13040
1304,13030
1303,13020
1302,13010
1301,13000
1300,12990
1299,12980
1298,12970
1297,12960
1296,12950
1295,12940
1294,12930
1293,12920
1292,12910
1291,12900
1290,12890
1289,12880
1288,12870
1287,12860
1286,12850
1285,12840
1284,12830
1283,12820
1282,12810
1281,12800
1280,12790
1279,12780
1278,12770
1277,12760
1276,12750
1275,12740
1274,12730
1273,12720
1272,12710
1271,12700
1270,12690
1269,12680
1268,12670
1267,12660
1266,12650
1265,12640
1264,12630
1263,12620
1262,12610
1261,12600
1260,12590
1259,12580
1258,12570
1257,12560
1256,12550
1255,12540
1254,12530
1253,12520
1252,12510
1251,12500
1250,12490
1249,12480
1248,12470
1247,12460
1246,12450
1245,12440
1244,12430
1243,12420
1242,12410
1241,12400
1240,12390
1239,12380
1238,12370
1237,12360
1236,12350
1235,12340
1234,12330
1233,12320
1232,12310
1231,12300
1230,12290
1229,12280
1228,12270
1227,12260
1226,12250
1225,12240
1224,12230
1223,12220
1222,12210
1221,12200
1220,12190
1219,12180
1218,12170
1217,12160
1216,12150
1215,12140
1214,12130
1213,12120
1212,12110
1211,12100
1210,12090
1209,12080
1208,12070
1207,12060
1206,12050
1205,12040
1204,12030
1203,12020
1202,12010
1201,12000
1200,11990
1199,11980
1198,11970
1197,11960
1196,11950
1195,11940
1194,11930
1193,11920
1192,11910
1191,11900
1190,11890
1189,11880
1188,11870
1187,11860
1186,11850
1185,11840
1184,11830
1183,11820
1182,11810
1181,11800
1180,11790
1179,11780
1178,11770
1177,11760
1176,11750
1175,11740
1174,11730
1173,11720
1172,11710
1171,11700
1170,11690
1169,11680
1168,11670
1167,11660
1166,11650
1165,11640
1164,11630
1163,11620
1162,11610
1161,11600
1160,11590
1159,11580
1158,11570
1157,11560
1156,11550
1155,11540
1154,11530
1153,11520
1152,11510
1151,11500
1150,11490
1149,11480
1148,11470
1147,11460
1146,11450
1145,11440
1144,11430
1143,11420
1142,11410
1141,11400
1140,11390
1139,11380
1138,11370
1137,11360
1136,11350
1135,11340
1134,11330
1133,11320
1132,11310
1131,11300
1130,11290
1129,11280
1128,11270
1127,11260
1126,11250
1125,11240
1124,11230
1123,11220
1122,11210
1121,11200
1120,11190
1119,11180
1118,11170
1117,11160
1116,11150
1115,11140
1114,11130
1113,11120
1112,11110
1111,11100
1110,11090
1109,11080
1108,11070
1107,11060
1106,11050
1105,11040
1104,11030
1103,11020
1102,11010
1101,11000
1100,10990
1099,10980
1098,10970
1097,10960
1096,10950
1095,10940
1094,10930
1093,10920
1092,10910
1091,10900
1090,10890
1089,10880
1088,10870
1087,10860
1086,10850
1085,10840
1084,10830
1083,10820
1082,10810
1081,10800
1080,10790
1079,10780
1078,10770
1077,10760
1076,10750
1075,10740
1074,10730
1073,10720
1072,10710
1071,10700
1070,10690
1069,10680
1068,10670
1067,10660
1066,10650
1065,10640
1064,10630
1063,10620
1062,10610
1061,10600
1060,10590
1059,10580
1058,10570
1057,10560
1056,10550
1055,10540
1054,10530
1053,10520
1052,10510
1051,10500
1050,10490
1049,10480
1048,10470
1047,10460
1046,10450
1045,10440
1044,10430
1043,10420
1042,10410
1041,10400
1040,10390
1039,10380
1038,10370
1037,10360
1036,10350
1035,10340
1034,10330
1033,10320
1032,10310
1031,10300
1030,10290
1029,10280
1028,10270
1027,10260
1026,10250
1025,10240
1024,10230
1023,10220
1022,10210
1021,10200
1020,10190
1019,10180
1018,10170
1017,10160
1016,10150
1015,10140
1014,10130
1013,10120
1012,10110
1011,10100
1010,10090
1009,10080
1008,10070
1007,10060
1006,10050
1005,10040
1004,10030
1003,10020
1002,10010
1001,10000
1000,9990
999,9980
998,9970
997,9960
996,9950
995,9940
994,9930
993,9920
992,9910
991,9900
990,9890
989,9880
988,9870
987,9860
986,9850
985,9840
984,9830
983,9820
982,9810
981,9800
980,9790
979,9780
978,9770
977,9760
976,9750
975,9740
974,9730
973,9720
972,9710
971,9700
970,9690
969,9680
968,9670
967,9660
966,9650
965,9640
964,9630
963,9620
962,9610
961,9600
960,9590
959,9580
958,9570
957,9560
956,9550
955,9540
954,9530
953,9520
952,9510
951,9500
950,9490
949,9480
948,9470
947,9460
946,9450
945,9440
944,9430
943,9420
942,9410
941,9400
940,9390
939,9380
938,9370
937,9360
936,9350
935,9340
934,9330
933,9320
932,9310
931,9300
930,9290
929,9280
928,9270
927,9260
926,9250
925,9240
924,9230
923,9220
922,9210
921,9200
920,9190
919,9180
918,9170
917,9160
916,9150
915,9140
914,9130
913,9120
912,9110
911,9100
910,9090
909,9080
908,9070
907,9060
906,9050
905,9040
904,9030
903,9020
902,9010
901,9000
900,8990
899,8980
898,8970
897,8960
896,8950
895,8940
894,8930
893,8920
892,8910
891,8900
890,8890
889,8880
888,8870
887,8860
886,8850
885,8840
884,8830
883,8820
882,8810
881,8800
880,8790
879,8780
878,8770
877,8760
876,8750
875,8740
874,8730
873,8720
872,8710
871,8700
870,8690
869,8680
868,8670
867,8660
866,8650
865,8640
864,8630
863,8620
862,8610
861,8600
860,8590
859,8580
858,8570
857,8560
856,8550
855,8540
854,8530
853,8520
852,8510
851,8500
850,8490
849,8480
848,8470
847,8460
846,8450
845,8440
844,8430
843,8420
842,8410
841,8400
840,8390
839,8380
838,8370
837,8360
836,8350
835,8340
834,8330
833,8320
832,8310
831,8300
830,8290
829,8280
828,8270
827,8260
826,8250
825,8240
824,8230
823,8220
822,8210
821,8200
820,8190
819,8180
818,8170
817,8160
816,8150
815,8140
814,8130
813,8120
812,8110
811,8100
810,8090
809,8080
808,8070
807,8060
806,8050
805,8040
804,8030
803,8020
802,8010
801,8000
800,7990
799,7980
798,7970
797,7960
796,7950
795,7940
794,7930
793,7920
792,7910
791,7900
790,7890
789,7880
788,7870
787,7860
786,7850
785,7840
784,7830
783,7820
782,7810
781,7800
780,7790
779,7780
778,7770
777,7760
776,7750
775,7740
774,7730
773,7720
772,7710
771,7700
770,7690
769,7680
768,7670
767,7660
766,7650
765,7640
764,7630
763,7620
762,7610
761,7600
760,7590
759,7580
758,7570
757,7560
756,7550
755,7540
754,7530
753,7520
752,7510
751,7500
750,7490
749,7480
748,7470
747,7460
746,7450
745,7440
744,7430
743,7420
742,7410
741,7400
740,7390
739,7380
738,7370
737,7360
736,7350
735,7340
734,7330
733,7320
732,7310
731,7300
730,7290
729,7280
728,7270
727,7260
726,7250
725,7240
724,7230
723,7220
722,7210
721,7200
720,7190
719,7180
718,7170
717,7160
716,7150
715,7140
714,7130
713,7120
712,7110
711,7100
710,7090
709,7080
708,7070
707,7060
706,7050
705,7040
704,7030
703,7020
702,7010
701,7000
700,6990
699,6980
698,6970
697,6960
696,6950
695,6940
694,6930
693,6920
692,6910
691,6900
690,6890
689,6880
688,6870
687,6860
686,6850
685,6840
684,6830
683,6820
682,6810
681,6800
680,6790
679,6780
678,6770
677,6760
676,6750
675,6740
674,6730
673,6720
672,6710
671,6700
670,6690
669,6680
668,6670
667,6660
666,6650
665,6640
664,6630
663,6620
662,6610
661,6600
660,6590
659,6580
658,6570
657,6560
656,6550
655,6540
654,6530
653,6520
652,6510
651,6500
650,6490
649,6480
648,6470
647,6460
646,6450
645,6440
644,6430
643,6420
642,6410
641,6400
640,6390
639,6380
638,6370
637,6360
636,6350
635,6340
634,6330
633,6320
632,6310
631,6300
630,6290
629,6280
628,6270
627,6260
626,6250
625,6240
624,6230
623,6220
622,6210
621,6200
620,6190
619,6180
618,6170
617,6160
616,6150
615,6140
614,6130
613,6120
612,6110
611,6100
610,6090
609,6080
608,6070
607,6060
606,6050
605,6040
604,6030
603,6020
602,6010
601,6000
600,5990
599,5980
598,5970
597,5960
596,5950
595,5940
594,5930
593,5920
592,5910
591,5900
590,5890
589,5880
588,5870
587,5860
586,5850
585,5840
584,5830
583,5820
582,5810
581,5800
580,5790
579,5780
578,5770
577,5760
576,5750
575,5740
574,5730
573,5720
572,5710
571,5700
570,5690
569,5680
568,5670
567,5660
566,5650
565,5640
564,5630
563,5620
562,5610
561,5600
560,5590
559,5580
558,5570
557,5560
556,5550
555,5540
554,5530
553,5520
552,5510
551,5500
550,5490
549,5480
548,5470
547,5460
546,5450
545,5440
544,5430
543,5420
542,5410
541,5400
540,5390
539,5380
538,5370
537,5360
536,5350
535,5340
534,5330
533,5320
532,5310
531,5300
530,5290
529,5280
528,5270
527,5260
526,5250
525,5240
524,5230
523,5220
522,5210
521,5200
520,5190
519,5180
518,5170
517,5160
516,5150
515,5140
514,5130
513,5120
512,5110
511,5100
510,5090
509,5080
508,5070
507,5060
506,5050
505,5040
504,5030
503,5020
502,5010
501,5000
500,4990
499,4980
498,4970
497,4960
496,4950
495,4940
494,4930
493,4920
492,4910
491,4900
490,4890
489,4880
488,4870
487,4860
486,4850
485,4840
484,4830
483,4820
482,4810
481,4800
480,4790
479,4780
478,4770
477,4760
476,4750
475,4740
474,4730
473,4720
472,4710
471,4700
470,4690
469,4680
468,4670
467,4660
466,4650
465,4640
464,4630
463,4620
462,4610
461,4600
460,4590
459,4580
458,4570
457,4560
456,4550
455,4540
454,4530
453,4520
452,4510
451,4500
450,4490
449,4480
448,4470
447,4460
446,4450
445,4440
444,4430
443,4420
442,4410
441,4400
440,4390
439,4380
438,4370
437,4360
436,4350
435,4340
434,4330
433,4320
432,4310
431,4300
430,4290
429,4280
428,4270
427,4260
426,4250
425,4240
424,4230
423,4220
422,4210
421,4200
420,4190
419,4180
418,4170
417,4160
416,4150
415,4140
414,4130
413,4120
412,4110
411,4100
410,4090
409,4080
408,4070
407,4060
406,4050
405,4040
404,4030
403,4020
402,4010
401,4000
400,3990
399,3980
398,3970
397,3960
396,3950
395,3940
394,3930
393,3920
392,3910
391,3900
390,3890
389,3880
388,3870
387,3860
386,3850
385,3840
384,3830
383,3820
382,3810
381,3800
380,3790
379,3780
378,3770
377,3760
376,3750
375,3740
374,3730
373,3720
372,3710
371,3700
370,3690
369,3680
368,3670
367,3660
366,3650
